TIME,POS_X,POS_Y,POS_Z,VEL_X,VEL_Y,VEL_Z
574.1,574.1,1185.72,-119718,1,2,-232.712,
574.2,574.2,1185.92,-119742,1,2,-232.712,
574.3,574.3,1186.12,-119765,1,2,-232.712,
574.4,574.4,1186.32,-119788,1,2,-232.712,
574.5,574.5,1186.52,-119811,1,2,-232.712,
574.6,574.6,1186.72,-119835,1,2,-232.712,
574.7,574.7,1186.92,-119858,1,2,-232.712,
574.8,574.8,1187.12,-119881,1,2,-232.712,
574.9,574.9,1187.32,-119905,1,2,-232.712,
575,575,1187.52,-119928,1,2,-232.712,
575.1,575.1,1187.72,-119951,1,2,-232.712,
575.2,575.2,1187.92,-119974,1,2,-232.712,
575.3,575.3,1188.12,-119998,1,2,-232.712,
575.4,575.4,1188.32,-120021,1,2,-232.712,
575.5,575.5,1188.52,-120044,1,2,-232.712,
575.6,575.6,1188.72,-120067,1,2,-232.712,
575.7,575.7,1188.92,-120091,1,2,-232.712,
575.8,575.8,1189.12,-120114,1,2,-232.712,
575.9,575.9,1189.32,-120137,1,2,-232.712,
576,576,1189.52,-120161,1,2,-232.712,
576.1,576.1,1189.72,-120184,1,2,-232.712,
576.2,576.2,1189.92,-120207,1,2,-232.712,
576.3,576.3,1190.12,-120230,1,2,-232.712,
576.4,576.4,1190.32,-120254,1,2,-232.712,
576.5,576.5,1190.52,-120277,1,2,-232.712,
576.6,576.6,1190.72,-120300,1,2,-232.712,
576.7,576.7,1190.92,-120323,1,2,-232.712,
576.8,576.8,1191.12,-120347,1,2,-232.712,
576.9,576.9,1191.32,-120370,1,2,-232.712,
577,577,1191.52,-120393,1,2,-232.712,
577.1,577.1,1191.72,-120416,1,2,-232.712,
577.2,577.2,1191.92,-120440,1,2,-232.712,
577.3,577.3,1192.12,-120463,1,2,-232.712,
577.4,577.4,1192.32,-120486,1,2,-232.712,
577.5,577.5,1192.52,-120510,1,2,-232.712,
577.6,577.6,1192.72,-120533,1,2,-232.712,
577.7,577.7,1192.92,-120556,1,2,-232.712,
577.8,577.8,1193.12,-120579,1,2,-232.712,
577.9,577.9,1193.32,-120603,1,2,-232.712,
578,578,1193.52,-120626,1,2,-232.712,
578.1,578.1,1193.72,-120649,1,2,-232.712,
578.2,578.2,1193.92,-120672,1,2,-232.712,
578.3,578.3,1194.12,-120696,1,2,-232.712,
578.4,578.4,1194.32,-120719,1,2,-232.712,
578.5,578.5,1194.52,-120742,1,2,-232.712,
578.6,578.6,1194.72,-120766,1,2,-232.712,
578.7,578.7,1194.92,-120789,1,2,-232.712,
578.8,578.8,1195.12,-120812,1,2,-232.712,
578.9,578.9,1195.32,-120835,1,2,-232.712,
579,579,1195.52,-120859,1,2,-232.712,
579.1,579.1,1195.72,-120882,1,2,-232.712,
579.2,579.2,1195.92,-120905,1,2,-232.712,
579.3,579.3,1196.12,-120928,1,2,-232.712,
579.4,579.4,1196.32,-120952,1,2,-232.712,
579.5,579.5,1196.52,-120975,1,2,-232.712,
579.6,579.6,1196.72,-120998,1,2,-232.712,
579.7,579.7,1196.92,-121022,1,2,-232.712,
579.8,579.8,1197.12,-121045,1,2,-232.712,
579.9,579.9,1197.32,-121068,1,2,-232.712,
580,580,1197.52,-121091,1,2,-232.712,
580.1,580.1,1197.72,-121115,1,2,-232.712,
580.2,580.2,1197.92,-121138,1,2,-232.712,
580.3,580.3,1198.12,-121161,1,2,-232.712,
580.4,580.4,1198.32,-121184,1,2,-232.712,
580.5,580.5,1198.52,-121208,1,2,-232.712,
580.6,580.6,1198.72,-121231,1,2,-232.712,
580.7,580.7,1198.92,-121254,1,2,-232.712,
580.8,580.8,1199.12,-121278,1,2,-232.712,
580.9,580.9,1199.32,-121301,1,2,-232.712,
581,581,1199.52,-121324,1,2,-232.712,
581.1,581.1,1199.72,-121347,1,2,-232.712,
581.2,581.2,1199.92,-121371,1,2,-232.712,
581.3,581.3,1200.12,-121394,1,2,-232.712,
581.4,581.4,1200.32,-121417,1,2,-232.712,
581.5,581.5,1200.52,-121440,1,2,-232.712,
581.6,581.6,1200.72,-121464,1,2,-232.712,
581.7,581.7,1200.92,-121487,1,2,-232.712,
581.8,581.8,1201.12,-121510,1,2,-232.712,
581.9,581.9,1201.32,-121534,1,2,-232.712,
582,582,1201.52,-121557,1,2,-232.712,
582.1,582.1,1201.72,-121580,1,2,-232.712,
582.2,582.2,1201.92,-121603,1,2,-232.712,
582.3,582.3,1202.12,-121627,1,2,-232.712,
582.4,582.4,1202.32,-121650,1,2,-232.712,
582.5,582.5,1202.52,-121673,1,2,-232.712,
582.6,582.6,1202.72,-121696,1,2,-232.712,
582.7,582.7,1202.92,-121720,1,2,-232.712,
582.8,582.8,1203.12,-121743,1,2,-232.712,
582.9,582.9,1203.32,-121766,1,2,-232.712,
583,583,1203.52,-121789,1,2,-232.712,
583.1,583.1,1203.72,-121813,1,2,-232.712,
583.2,583.2,1203.92,-121836,1,2,-232.712,
583.3,583.3,1204.12,-121859,1,2,-232.712,
583.4,583.4,1204.32,-121883,1,2,-232.712,
583.5,583.5,1204.52,-121906,1,2,-232.712,
583.6,583.6,1204.72,-121929,1,2,-232.712,
583.7,583.7,1204.92,-121952,1,2,-232.712,
583.8,583.8,1205.12,-121976,1,2,-232.712,
583.9,583.9,1205.32,-121999,1,2,-232.712,
584,584,1205.52,-122022,1,2,-232.712,
584.1,584.1,1205.72,-122045,1,2,-232.712,
584.2,584.2,1205.92,-122069,1,2,-232.712,
584.3,584.3,1206.12,-122092,1,2,-232.712,
584.4,584.4,1206.32,-122115,1,2,-232.712,
584.5,584.5,1206.52,-122139,1,2,-232.712,
584.6,584.6,1206.72,-122162,1,2,-232.712,
584.7,584.7,1206.92,-122185,1,2,-232.712,
584.8,584.8,1207.12,-122208,1,2,-232.712,
584.9,584.9,1207.32,-122232,1,2,-232.712,
585,585,1207.52,-122255,1,2,-232.712,
585.1,585.1,1207.72,-122278,1,2,-232.712,
585.2,585.2,1207.92,-122301,1,2,-232.712,
585.3,585.3,1208.12,-122325,1,2,-232.712,
585.4,585.4,1208.32,-122348,1,2,-232.712,
585.5,585.5,1208.52,-122371,1,2,-232.712,
585.6,585.6,1208.72,-122395,1,2,-232.712,
585.7,585.7,1208.92,-122418,1,2,-232.712,
585.8,585.8,1209.12,-122441,1,2,-232.712,
585.9,585.9,1209.32,-122464,1,2,-232.712,
586,586,1209.52,-122488,1,2,-232.712,
586.1,586.1,1209.72,-122511,1,2,-232.712,
586.2,586.2,1209.92,-122534,1,2,-232.712,
586.3,586.3,1210.12,-122557,1,2,-232.712,
586.4,586.4,1210.32,-122581,1,2,-232.712,
586.5,586.5,1210.52,-122604,1,2,-232.712,
586.6,586.6,1210.72,-122627,1,2,-232.712,
586.7,586.7,1210.92,-122651,1,2,-232.712,
586.8,586.8,1211.12,-122674,1,2,-232.712,
586.9,586.9,1211.32,-122697,1,2,-232.712,
587,587,1211.52,-122720,1,2,-232.712,
587.1,587.1,1211.72,-122744,1,2,-232.712,
587.2,587.2,1211.92,-122767,1,2,-232.712,
587.3,587.3,1212.12,-122790,1,2,-232.712,
587.4,587.4,1212.32,-122813,1,2,-232.712,
587.5,587.5,1212.52,-122837,1,2,-232.712,
587.6,587.6,1212.72,-122860,1,2,-232.712,
587.7,587.7,1212.92,-122883,1,2,-232.712,
587.8,587.8,1213.12,-122907,1,2,-232.712,
587.9,587.9,1213.32,-122930,1,2,-232.712,
588,588,1213.52,-122953,1,2,-232.712,
588.1,588.1,1213.72,-122976,1,2,-232.712,
588.2,588.2,1213.92,-123000,1,2,-232.712,
588.3,588.3,1214.12,-123023,1,2,-232.712,
588.4,588.4,1214.32,-123046,1,2,-232.712,
588.5,588.5,1214.52,-123069,1,2,-232.712,
588.6,588.6,1214.72,-123093,1,2,-232.712,
588.7,588.7,1214.92,-123116,1,2,-232.712,
588.8,588.8,1215.12,-123139,1,2,-232.712,
588.9,588.9,1215.32,-123163,1,2,-232.712,
589,589,1215.52,-123186,1,2,-232.712,
589.1,589.1,1215.72,-123209,1,2,-232.712,
589.2,589.2,1215.92,-123232,1,2,-232.712,
589.3,589.3,1216.12,-123256,1,2,-232.712,
589.4,589.4,1216.32,-123279,1,2,-232.712,
589.5,589.5,1216.52,-123302,1,2,-232.712,
589.6,589.6,1216.72,-123325,1,2,-232.712,
589.7,589.7,1216.92,-123349,1,2,-232.712,
589.8,589.8,1217.12,-123372,1,2,-232.712,
589.9,589.9,1217.32,-123395,1,2,-232.712,
590,590,1217.52,-123418,1,2,-232.712,
590.1,590.1,1217.72,-123442,1,2,-232.712,
590.2,590.2,1217.92,-123465,1,2,-232.712,
590.3,590.3,1218.12,-123488,1,2,-232.712,
590.4,590.4,1218.32,-123512,1,2,-232.712,
590.5,590.5,1218.52,-123535,1,2,-232.712,
590.6,590.6,1218.72,-123558,1,2,-232.712,
590.7,590.7,1218.92,-123581,1,2,-232.712,
590.8,590.8,1219.12,-123605,1,2,-232.712,
590.9,590.9,1219.32,-123628,1,2,-232.712,
591,591,1219.52,-123651,1,2,-232.712,
591.1,591.1,1219.72,-123674,1,2,-232.712,
591.2,591.2,1219.92,-123698,1,2,-232.712,
591.3,591.3,1220.12,-123721,1,2,-232.712,
591.4,591.4,1220.32,-123744,1,2,-232.712,
591.5,591.5,1220.52,-123768,1,2,-232.712,
591.6,591.6,1220.72,-123791,1,2,-232.712,
591.7,591.7,1220.92,-123814,1,2,-232.712,
591.8,591.8,1221.12,-123837,1,2,-232.712,
591.9,591.9,1221.32,-123861,1,2,-232.712,
592,592,1221.52,-123884,1,2,-232.712,
592.1,592.1,1221.72,-123907,1,2,-232.712,
592.2,592.2,1221.92,-123930,1,2,-232.712,
592.3,592.3,1222.12,-123954,1,2,-232.712,
592.4,592.4,1222.32,-123977,1,2,-232.712,
592.5,592.5,1222.52,-124000,1,2,-232.712,
592.6,592.6,1222.72,-124024,1,2,-232.712,
592.7,592.7,1222.92,-124047,1,2,-232.712,
592.8,592.8,1223.12,-124070,1,2,-232.712,
592.9,592.9,1223.32,-124093,1,2,-232.712,
593,593,1223.52,-124117,1,2,-232.712,
593.1,593.1,1223.72,-124140,1,2,-232.712,
593.2,593.2,1223.92,-124163,1,2,-232.712,
593.3,593.3,1224.12,-124186,1,2,-232.712,
593.4,593.4,1224.32,-124210,1,2,-232.712,
593.5,593.5,1224.52,-124233,1,2,-232.712,
593.6,593.6,1224.72,-124256,1,2,-232.712,
593.7,593.7,1224.92,-124280,1,2,-232.712,
593.8,593.8,1225.12,-124303,1,2,-232.712,
593.9,593.9,1225.32,-124326,1,2,-232.712,
594,594,1225.52,-124349,1,2,-232.712,
594.1,594.1,1225.72,-124373,1,2,-232.712,
594.2,594.2,1225.92,-124396,1,2,-232.712,
594.3,594.3,1226.12,-124419,1,2,-232.712,
594.4,594.4,1226.32,-124442,1,2,-232.712,
594.5,594.5,1226.52,-124466,1,2,-232.712,
594.6,594.6,1226.72,-124489,1,2,-232.712,
594.7,594.7,1226.92,-124512,1,2,-232.712,
594.8,594.8,1227.12,-124536,1,2,-232.712,
594.9,594.9,1227.32,-124559,1,2,-232.712,
595,595,1227.52,-124582,1,2,-232.712,
595.1,595.1,1227.72,-124605,1,2,-232.712,
595.2,595.2,1227.92,-124629,1,2,-232.712,
595.3,595.3,1228.12,-124652,1,2,-232.712,
595.4,595.4,1228.32,-124675,1,2,-232.712,
595.5,595.5,1228.52,-124698,1,2,-232.712,
595.6,595.6,1228.72,-124722,1,2,-232.712,
595.7,595.7,1228.92,-124745,1,2,-232.712,
595.8,595.8,1229.12,-124768,1,2,-232.712,
595.9,595.9,1229.32,-124791,1,2,-232.712,
596,596,1229.52,-124815,1,2,-232.712,
596.1,596.1,1229.72,-124838,1,2,-232.712,
596.2,596.2,1229.92,-124861,1,2,-232.712,
596.3,596.3,1230.12,-124885,1,2,-232.712,
596.4,596.4,1230.32,-124908,1,2,-232.712,
596.5,596.5,1230.52,-124931,1,2,-232.712,
596.6,596.6,1230.72,-124954,1,2,-232.712,
596.7,596.7,1230.92,-124978,1,2,-232.712,
596.8,596.8,1231.12,-125001,1,2,-232.712,
596.9,596.9,1231.32,-125024,1,2,-232.712,
597,597,1231.52,-125047,1,2,-232.712,
597.1,597.1,1231.72,-125071,1,2,-232.712,
597.2,597.2,1231.92,-125094,1,2,-232.712,
597.3,597.3,1232.12,-125117,1,2,-232.712,
597.4,597.4,1232.32,-125141,1,2,-232.712,
597.5,597.5,1232.52,-125164,1,2,-232.712,
597.6,597.6,1232.72,-125187,1,2,-232.712,
597.7,597.7,1232.92,-125210,1,2,-232.712,
597.8,597.8,1233.12,-125234,1,2,-232.712,
597.9,597.9,1233.32,-125257,1,2,-232.712,
598,598,1233.52,-125280,1,2,-232.712,
598.1,598.1,1233.72,-125303,1,2,-232.712,
598.2,598.2,1233.92,-125327,1,2,-232.712,
598.3,598.3,1234.12,-125350,1,2,-232.712,
598.4,598.4,1234.32,-125373,1,2,-232.712,
598.5,598.5,1234.52,-125397,1,2,-232.712,
598.6,598.6,1234.72,-125420,1,2,-232.712,
598.7,598.7,1234.92,-125443,1,2,-232.712,
598.8,598.8,1235.12,-125466,1,2,-232.712,
598.9,598.9,1235.32,-125490,1,2,-232.712,
599,599,1235.52,-125513,1,2,-232.712,
599.1,599.1,1235.72,-125536,1,2,-232.712,
599.2,599.2,1235.92,-125559,1,2,-232.712,
599.3,599.3,1236.12,-125583,1,2,-232.712,
599.4,599.4,1236.32,-125606,1,2,-232.712,
599.5,599.5,1236.52,-125629,1,2,-232.712,
599.6,599.6,1236.72,-125653,1,2,-232.712,
599.7,599.7,1236.92,-125676,1,2,-232.712,
599.8,599.8,1237.12,-125699,1,2,-232.712,
599.9,599.9,1237.32,-125722,1,2,-232.712,
600,600,1237.52,-125746,1,2,-232.712,
600.1,600.1,1237.72,-125769,1,2,-232.712,
600.2,600.2,1237.92,-125792,1,2,-232.712,
600.3,600.3,1238.12,-125815,1,2,-232.712,
600.4,600.4,1238.32,-125839,1,2,-232.712,
600.5,600.5,1238.52,-125862,1,2,-232.712,
600.6,600.6,1238.72,-125885,1,2,-232.712,
600.7,600.7,1238.92,-125909,1,2,-232.712,
600.8,600.8,1239.12,-125932,1,2,-232.712,
600.9,600.9,1239.32,-125955,1,2,-232.712,
601,601,1239.52,-125978,1,2,-232.712,
601.1,601.1,1239.72,-126002,1,2,-232.712,
601.2,601.2,1239.92,-126025,1,2,-232.712,
601.3,601.3,1240.12,-126048,1,2,-232.712,
601.4,601.4,1240.32,-126071,1,2,-232.712,
601.5,601.5,1240.52,-126095,1,2,-232.712,
601.6,601.6,1240.72,-126118,1,2,-232.712,
601.7,601.7,1240.92,-126141,1,2,-232.712,
601.8,601.8,1241.12,-126164,1,2,-232.712,
601.9,601.9,1241.32,-126188,1,2,-232.712,
602,602,1241.52,-126211,1,2,-232.712,
602.1,602.1,1241.72,-126234,1,2,-232.712,
602.2,602.2,1241.92,-126258,1,2,-232.712,
602.3,602.3,1242.12,-126281,1,2,-232.712,
602.4,602.4,1242.32,-126304,1,2,-232.712,
602.5,602.5,1242.52,-126327,1,2,-232.712,
602.6,602.6,1242.72,-126351,1,2,-232.712,
602.7,602.7,1242.92,-126374,1,2,-232.712,
602.8,602.8,1243.12,-126397,1,2,-232.712,
602.9,602.9,1243.32,-126420,1,2,-232.712,
603,603,1243.52,-126444,1,2,-232.712,
603.1,603.1,1243.72,-126467,1,2,-232.712,
603.2,603.2,1243.92,-126490,1,2,-232.712,
603.3,603.3,1244.12,-126514,1,2,-232.712,
603.4,603.4,1244.32,-126537,1,2,-232.712,
603.5,603.5,1244.52,-126560,1,2,-232.712,
603.6,603.6,1244.72,-126583,1,2,-232.712,
603.7,603.7,1244.92,-126607,1,2,-232.712,
603.8,603.8,1245.12,-126630,1,2,-232.712,
603.9,603.9,1245.32,-126653,1,2,-232.712,
604,604,1245.52,-126676,1,2,-232.712,
604.1,604.1,1245.72,-126700,1,2,-232.712,
604.2,604.2,1245.92,-126723,1,2,-232.712,
604.3,604.3,1246.12,-126746,1,2,-232.712,
604.4,604.4,1246.32,-126770,1,2,-232.712,
604.5,604.5,1246.52,-126793,1,2,-232.712,
604.6,604.6,1246.72,-126816,1,2,-232.712,
604.7,604.7,1246.92,-126839,1,2,-232.712,
604.8,604.8,1247.12,-126863,1,2,-232.712,
604.9,604.9,1247.32,-126886,1,2,-232.712,
605,605,1247.52,-126909,1,2,-232.712,
605.1,605.1,1247.72,-126932,1,2,-232.712,
605.2,605.2,1247.92,-126956,1,2,-232.712,
605.3,605.3,1248.12,-126979,1,2,-232.712,
605.4,605.4,1248.32,-127002,1,2,-232.712,
605.5,605.5,1248.52,-127026,1,2,-232.712,
605.6,605.6,1248.72,-127049,1,2,-232.712,
605.7,605.7,1248.92,-127072,1,2,-232.712,
605.8,605.8,1249.12,-127095,1,2,-232.712,
605.9,605.9,1249.32,-127119,1,2,-232.712,
606,606,1249.52,-127142,1,2,-232.712,
606.1,606.1,1249.72,-127165,1,2,-232.712,
606.2,606.2,1249.92,-127188,1,2,-232.712,
606.3,606.3,1250.12,-127212,1,2,-232.712,
606.4,606.4,1250.32,-127235,1,2,-232.712,
606.5,606.5,1250.52,-127258,1,2,-232.712,
606.6,606.6,1250.72,-127282,1,2,-232.712,
606.7,606.7,1250.92,-127305,1,2,-232.712,
606.8,606.8,1251.12,-127328,1,2,-232.712,
606.9,606.9,1251.32,-127351,1,2,-232.712,
607,607,1251.52,-127375,1,2,-232.712,
607.1,607.1,1251.72,-127398,1,2,-232.712,
607.2,607.2,1251.92,-127421,1,2,-232.712,
607.3,607.3,1252.12,-127444,1,2,-232.712,
607.4,607.4,1252.32,-127468,1,2,-232.712,
607.5,607.5,1252.52,-127491,1,2,-232.712,
607.6,607.6,1252.72,-127514,1,2,-232.712,
607.7,607.7,1252.92,-127537,1,2,-232.712,
607.8,607.8,1253.12,-127561,1,2,-232.712,
607.9,607.9,1253.32,-127584,1,2,-232.712,
608,608,1253.52,-127607,1,2,-232.712,
608.1,608.1,1253.72,-127631,1,2,-232.712,
608.2,608.2,1253.92,-127654,1,2,-232.712,
608.3,608.3,1254.12,-127677,1,2,-232.712,
608.4,608.4,1254.32,-127700,1,2,-232.712,
608.5,608.5,1254.52,-127724,1,2,-232.712,
608.6,608.6,1254.72,-127747,1,2,-232.712,
608.7,608.7,1254.92,-127770,1,2,-232.712,
608.8,608.8,1255.12,-127793,1,2,-232.712,
608.9,608.9,1255.32,-127817,1,2,-232.712,
609,609,1255.52,-127840,1,2,-232.712,
609.1,609.1,1255.72,-127863,1,2,-232.712,
609.2,609.2,1255.92,-127887,1,2,-232.712,
609.3,609.3,1256.12,-127910,1,2,-232.712,
609.4,609.4,1256.32,-127933,1,2,-232.712,
609.5,609.5,1256.52,-127956,1,2,-232.712,
609.6,609.6,1256.72,-127980,1,2,-232.712,
609.7,609.7,1256.92,-128003,1,2,-232.712,
609.8,609.8,1257.12,-128026,1,2,-232.712,
609.9,609.9,1257.32,-128049,1,2,-232.712,
610,610,1257.52,-128073,1,2,-232.712,
610.1,610.1,1257.72,-128096,1,2,-232.712,
610.2,610.2,1257.92,-128119,1,2,-232.712,
610.3,610.3,1258.12,-128143,1,2,-232.712,
610.4,610.4,1258.32,-128166,1,2,-232.712,
610.5,610.5,1258.52,-128189,1,2,-232.712,
610.6,610.6,1258.72,-128212,1,2,-232.712,
610.7,610.7,1258.92,-128236,1,2,-232.712,
610.8,610.8,1259.12,-128259,1,2,-232.712,
610.9,610.9,1259.32,-128282,1,2,-232.712,
611,611,1259.52,-128305,1,2,-232.712,
611.1,611.1,1259.72,-128329,1,2,-232.712,
611.2,611.2,1259.92,-128352,1,2,-232.712,
611.3,611.3,1260.12,-128375,1,2,-232.712,
611.4,611.4,1260.32,-128399,1,2,-232.712,
611.5,611.5,1260.52,-128422,1,2,-232.712,
611.6,611.6,1260.72,-128445,1,2,-232.712,
611.7,611.7,1260.92,-128468,1,2,-232.712,
611.8,611.8,1261.12,-128492,1,2,-232.712,
611.9,611.9,1261.32,-128515,1,2,-232.712,
612,612,1261.52,-128538,1,2,-232.712,
612.1,612.1,1261.72,-128561,1,2,-232.712,
612.2,612.2,1261.92,-128585,1,2,-232.712,
612.3,612.3,1262.12,-128608,1,2,-232.712,
612.4,612.4,1262.32,-128631,1,2,-232.712,
612.5,612.5,1262.52,-128655,1,2,-232.712,
612.6,612.6,1262.72,-128678,1,2,-232.712,
612.7,612.7,1262.92,-128701,1,2,-232.712,
612.8,612.8,1263.12,-128724,1,2,-232.712,
612.9,612.9,1263.32,-128748,1,2,-232.712,
613,613,1263.52,-128771,1,2,-232.712,
613.1,613.1,1263.72,-128794,1,2,-232.712,
613.2,613.2,1263.92,-128817,1,2,-232.712,
613.3,613.3,1264.12,-128841,1,2,-232.712,
613.4,613.4,1264.32,-128864,1,2,-232.712,
613.5,613.5,1264.52,-128887,1,2,-232.712,
613.6,613.6,1264.72,-128911,1,2,-232.712,
613.7,613.7,1264.92,-128934,1,2,-232.712,
613.8,613.8,1265.12,-128957,1,2,-232.712,
613.9,613.9,1265.32,-128980,1,2,-232.712,
614,614,1265.52,-129004,1,2,-232.712,
614.1,614.1,1265.72,-129027,1,2,-232.712,
614.2,614.2,1265.92,-129050,1,2,-232.712,
614.3,614.3,1266.12,-129073,1,2,-232.712,
614.4,614.4,1266.32,-129097,1,2,-232.712,
614.5,614.5,1266.52,-129120,1,2,-232.712,
614.6,614.6,1266.72,-129143,1,2,-232.712,
614.7,614.7,1266.92,-129166,1,2,-232.712,
614.8,614.8,1267.12,-129190,1,2,-232.712,
614.9,614.9,1267.32,-129213,1,2,-232.712,
615,615,1267.52,-129236,1,2,-232.712,
615.1,615.1,1267.72,-129260,1,2,-232.712,
615.2,615.2,1267.92,-129283,1,2,-232.712,
615.3,615.3,1268.12,-129306,1,2,-232.712,
615.4,615.4,1268.32,-129329,1,2,-232.712,
615.5,615.5,1268.52,-129353,1,2,-232.712,
615.6,615.6,1268.72,-129376,1,2,-232.712,
615.7,615.7,1268.92,-129399,1,2,-232.712,
615.8,615.8,1269.12,-129422,1,2,-232.712,
615.9,615.9,1269.32,-129446,1,2,-232.712,
616,616,1269.52,-129469,1,2,-232.712,
616.1,616.1,1269.72,-129492,1,2,-232.712,
616.2,616.2,1269.92,-129516,1,2,-232.712,
616.3,616.3,1270.12,-129539,1,2,-232.712,
616.4,616.4,1270.32,-129562,1,2,-232.712,
616.5,616.5,1270.52,-129585,1,2,-232.712,
616.6,616.6,1270.72,-129609,1,2,-232.712,
616.7,616.7,1270.92,-129632,1,2,-232.712,
616.8,616.8,1271.12,-129655,1,2,-232.712,
616.9,616.9,1271.32,-129678,1,2,-232.712,
617,617,1271.52,-129702,1,2,-232.712,
617.1,617.1,1271.72,-129725,1,2,-232.712,
617.2,617.2,1271.92,-129748,1,2,-232.712,
617.3,617.3,1272.12,-129772,1,2,-232.712,
617.4,617.4,1272.32,-129795,1,2,-232.712,
617.5,617.5,1272.52,-129818,1,2,-232.712,
617.6,617.6,1272.72,-129841,1,2,-232.712,
617.7,617.7,1272.92,-129865,1,2,-232.712,
617.8,617.8,1273.12,-129888,1,2,-232.712,
617.9,617.9,1273.32,-129911,1,2,-232.712,
618,618,1273.52,-129934,1,2,-232.712,
618.1,618.1,1273.72,-129958,1,2,-232.712,
618.2,618.2,1273.92,-129981,1,2,-232.712,
618.3,618.3,1274.12,-130004,1,2,-232.712,
618.4,618.4,1274.32,-130028,1,2,-232.712,
618.5,618.5,1274.52,-130051,1,2,-232.712,
618.6,618.6,1274.72,-130074,1,2,-232.712,
618.7,618.7,1274.92,-130097,1,2,-232.712,
618.8,618.8,1275.12,-130121,1,2,-232.712,
618.9,618.9,1275.32,-130144,1,2,-232.712,
619,619,1275.52,-130167,1,2,-232.712,
619.1,619.1,1275.72,-130190,1,2,-232.712,
619.2,619.2,1275.92,-130214,1,2,-232.712,
619.3,619.3,1276.12,-130237,1,2,-232.712,
619.4,619.4,1276.32,-130260,1,2,-232.712,
619.5,619.5,1276.52,-130284,1,2,-232.712,
619.6,619.6,1276.72,-130307,1,2,-232.712,
619.7,619.7,1276.92,-130330,1,2,-232.712,
619.8,619.8,1277.12,-130353,1,2,-232.712,
619.9,619.9,1277.32,-130377,1,2,-232.712,
620,620,1277.52,-130400,1,2,-232.712,
620.1,620.1,1277.72,-130423,1,2,-232.712,
620.2,620.2,1277.92,-130446,1,2,-232.712,
620.3,620.3,1278.12,-130470,1,2,-232.712,
620.4,620.4,1278.32,-130493,1,2,-232.712,
620.5,620.5,1278.52,-130516,1,2,-232.712,
620.6,620.6,1278.72,-130539,1,2,-232.712,
620.7,620.7,1278.92,-130563,1,2,-232.712,
620.8,620.8,1279.12,-130586,1,2,-232.712,
620.9,620.9,1279.32,-130609,1,2,-232.712,
621,621,1279.52,-130633,1,2,-232.712,
621.1,621.1,1279.72,-130656,1,2,-232.712,
621.2,621.2,1279.92,-130679,1,2,-232.712,
621.3,621.3,1280.12,-130702,1,2,-232.712,
621.4,621.4,1280.32,-130726,1,2,-232.712,
621.5,621.5,1280.52,-130749,1,2,-232.712,
621.6,621.6,1280.72,-130772,1,2,-232.712,
621.7,621.7,1280.92,-130795,1,2,-232.712,
621.8,621.8,1281.12,-130819,1,2,-232.712,
621.9,621.9,1281.32,-130842,1,2,-232.712,
622,622,1281.52,-130865,1,2,-232.712,
622.1,622.1,1281.72,-130889,1,2,-232.712,
622.2,622.2,1281.92,-130912,1,2,-232.712,
622.3,622.3,1282.12,-130935,1,2,-232.712,
622.4,622.4,1282.32,-130958,1,2,-232.712,
622.5,622.5,1282.52,-130982,1,2,-232.712,
622.6,622.6,1282.72,-131005,1,2,-232.712,
622.7,622.7,1282.92,-131028,1,2,-232.712,
622.8,622.8,1283.12,-131051,1,2,-232.712,
622.9,622.9,1283.32,-131075,1,2,-232.712,
623,623,1283.52,-131098,1,2,-232.712,
623.1,623.1,1283.72,-131121,1,2,-232.712,
623.2,623.2,1283.92,-131145,1,2,-232.712,
623.3,623.3,1284.12,-131168,1,2,-232.712,
623.4,623.4,1284.32,-131191,1,2,-232.712,
623.5,623.5,1284.52,-131214,1,2,-232.712,
623.6,623.6,1284.72,-131238,1,2,-232.712,
623.7,623.7,1284.92,-131261,1,2,-232.712,
623.8,623.8,1285.12,-131284,1,2,-232.712,
623.9,623.9,1285.32,-131307,1,2,-232.712,
624,624,1285.52,-131331,1,2,-232.712,
624.1,624.1,1285.72,-131354,1,2,-232.712,
624.2,624.2,1285.92,-131377,1,2,-232.712,
624.3,624.3,1286.12,-131401,1,2,-232.712,
624.4,624.4,1286.32,-131424,1,2,-232.712,
624.5,624.5,1286.52,-131447,1,2,-232.712,
624.6,624.6,1286.72,-131470,1,2,-232.712,
624.7,624.7,1286.92,-131494,1,2,-232.712,
624.8,624.8,1287.12,-131517,1,2,-232.712,
624.9,624.9,1287.32,-131540,1,2,-232.712,
625,625,1287.52,-131563,1,2,-232.712,
625.1,625.1,1287.72,-131587,1,2,-232.712,
625.2,625.2,1287.92,-131610,1,2,-232.712,
625.3,625.3,1288.12,-131633,1,2,-232.712,
625.4,625.4,1288.32,-131657,1,2,-232.712,
625.5,625.5,1288.52,-131680,1,2,-232.712,
625.6,625.6,1288.72,-131703,1,2,-232.712,
625.7,625.7,1288.92,-131726,1,2,-232.712,
625.8,625.8,1289.12,-131750,1,2,-232.712,
625.9,625.9,1289.32,-131773,1,2,-232.712,
626,626,1289.52,-131796,1,2,-232.712,
626.1,626.1,1289.72,-131819,1,2,-232.712,
626.2,626.2,1289.92,-131843,1,2,-232.712,
626.3,626.3,1290.12,-131866,1,2,-232.712,
626.4,626.4,1290.32,-131889,1,2,-232.712,
